player_id,player_name,team,severity,alert_categories,tactical_action,recommendation,ai_rule_ids,reason,ai_explanation,first_half_minutes,second_half_actions_per90,second_half_miscontrols_per90,second_half_pass_completion_rate,second_half_progressive_passes_per90,second_half_statsbomb_xg_per90,raw_second_half_actions_per90,raw_second_half_progressive_passes_per90,raw_second_half_pass_completion_rate,raw_second_half_miscontrols_per90,raw_second_half_statsbomb_xg_per90
4447,Martin Braithwaite Christensen,Barcelona,High,Passing Execution,Role adjustment / support,"Consider additional passing support, a role adjustment, or substitution monitoring.",AI-RULE-PASS-01,Passing Execution alert is High | Forecast second-half actions/90: 112.34 | Forecast progressive passes/90: 4.15 | Forecast pass completion: 75.21% | Forecast miscontrols/90: 1.47 | Forecast xG/90: 0.25,Passing Execution alert is High | Forecast second-half actions/90: 112.34 | Forecast progressive passes/90: 4.15 | Forecast pass completion: 75.21% | Forecast miscontrols/90: 1.47 | Forecast xG/90: 0.25,45.95,112.33926454261342,1.4679011314668338,0.7520573857264439,4.146373470948346,0.2453785231312714,112.33926454261342,4.146373470948346,0.7520573857264439,1.4679011314668338,0.2453785231312714
18783,Omenuke Mfulu,Elche,High,Passing Execution,Role adjustment / support,"Consider additional passing support, a role adjustment, or substitution monitoring.",AI-RULE-PASS-01,Passing Execution alert is High | Forecast second-half actions/90: 154.64 | Forecast progressive passes/90: 5.26 | Forecast pass completion: 78.57% | Forecast miscontrols/90: 1.55 | Forecast xG/90: 0.09,Passing Execution alert is High | Forecast second-half actions/90: 154.64 | Forecast progressive passes/90: 5.26 | Forecast pass completion: 78.57% | Forecast miscontrols/90: 1.55 | Forecast xG/90: 0.09,45.95,154.64369148155126,1.5502109023797166,0.7857128605724204,5.259368470649493,0.09110779018408605,154.64369148155126,5.259368470649493,0.7857128605724204,1.5502109023797166,0.09110779018408605
9857,José Manuel Sánchez Guillén,Elche,High,Passing Execution,Role adjustment / support,"Consider additional passing support, a role adjustment, or substitution monitoring.",AI-RULE-PASS-01,Passing Execution alert is High | Forecast second-half actions/90: 124.93 | Forecast progressive passes/90: 8.17 | Forecast pass completion: 74.94% | Forecast miscontrols/90: 0.68 | Forecast xG/90: 0.04,Passing Execution alert is High | Forecast second-half actions/90: 124.93 | Forecast progressive passes/90: 8.17 | Forecast pass completion: 74.94% | Forecast miscontrols/90: 0.68 | Forecast xG/90: 0.04,45.95,124.93316327801136,0.6799543103037053,0.7493808850259587,8.167386261452616,0.0432420893302522,124.93316327801136,8.167386261452616,0.7493808850259587,0.6799543103037053,0.0432420893302522
7064,Lucas Ariel Boyé,Elche,Moderate,Passing Execution,Monitor,Monitor passing execution and consider additional support if the deviation persists.,AI-RULE-PASS-02,Passing Execution alert is Moderate | Forecast second-half actions/90: 147.38 | Forecast progressive passes/90: 4.43 | Forecast pass completion: 68.28% | Forecast miscontrols/90: 2.31 | Forecast xG/90: 0.15,Passing Execution alert is Moderate | Forecast second-half actions/90: 147.38 | Forecast progressive passes/90: 4.43 | Forecast pass completion: 68.28% | Forecast miscontrols/90: 2.31 | Forecast xG/90: 0.15,45.95,147.38344731981545,2.305309610472111,0.6827923059528023,4.42955097974341,0.14981168827967675,147.38344731981545,4.42955097974341,0.6827923059528023,2.305309610472111,0.14981168827967675
6663,Antonio Barragán Fernández,Elche,Moderate,Involvement + Progression,Monitor,Monitor involvement and assess whether tactical support is required.,AI-RULE-INV-02,Involvement alert is Moderate | Progression alert is Moderate | Forecast second-half actions/90: 124.85 | Forecast progressive passes/90: 5.08 | Forecast pass completion: 85.24% | Forecast miscontrols/90: 0.35 | Forecast xG/90: 0.02 | 2 persistent performance alerts are active,Involvement alert is Moderate | Progression alert is Moderate | Forecast second-half actions/90: 124.85 | Forecast progressive passes/90: 5.08 | Forecast pass completion: 85.24% | Forecast miscontrols/90: 0.35 | Forecast xG/90: 0.02 | 2 persistent performance alerts are active,45.95,124.84655856870788,0.3529571225811544,0.8524419733101182,5.080970484605521,0.01898223232442471,124.84655856870788,5.080970484605521,0.8524419733101182,0.3529571225811544,0.01898223232442471
15880,Emiliano Ariel Rigoni,Elche,Moderate,Passing Execution,Monitor,Monitor passing execution and consider additional support if the deviation persists.,AI-RULE-PASS-02,Passing Execution alert is Moderate | Forecast second-half actions/90: 111.85 | Forecast progressive passes/90: 7.17 | Forecast pass completion: 75.20% | Forecast miscontrols/90: 0.77 | Forecast xG/90: 0.05,Passing Execution alert is Moderate | Forecast second-half actions/90: 111.85 | Forecast progressive passes/90: 7.17 | Forecast pass completion: 75.20% | Forecast miscontrols/90: 0.77 | Forecast xG/90: 0.05,45.95,111.85258580818756,0.7697800944017336,0.751987423155478,7.1734702230617735,0.04610265901100752,111.85258580818756,7.1734702230617735,0.751987423155478,0.7697800944017336,0.04610265901100752
30486,Pedro González López,Barcelona,Moderate,Progression,Monitor,Monitor progression and provide additional passing options if the decline continues.,AI-RULE-PROG-02,Progression alert is Moderate | Forecast second-half actions/90: 219.32 | Forecast progressive passes/90: 5.30 | Forecast pass completion: 89.57% | Forecast miscontrols/90: 0.98 | Forecast xG/90: 0.06,Progression alert is Moderate | Forecast second-half actions/90: 219.32 | Forecast progressive passes/90: 5.30 | Forecast pass completion: 89.57% | Forecast miscontrols/90: 0.98 | Forecast xG/90: 0.06,45.95,219.31823844605458,0.9769348536499503,0.8957192806342141,5.302159835660243,0.06468060896713737,219.31823844605458,5.302159835660243,0.8957192806342141,0.9769348536499503,0.06468060896713737
